Cliente;Descrição;CNPJ;ISIN;Qtd.;Valor Nominal;Rendimiento;Valor Bruto;IRRF;IOF;Valor Líquido;% s/Seg;% s/PL
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1059242,5;-;1059242,5;0,00;0,00;1059242,5;5,84477604930479E-6;3,025960681
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1059242,5;-;1059242,5;0,00;0,00;1059242,5;1,30782927480091E-5;3,025960681
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1059282,75;-;1059282,75;0,00;0,00;1059282,75;5,84499814409044E-6;3,021618452
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1059282,75;-;1059282,75;0,00;0,00;1059282,75;1,30787897081321E-5;3,021618452
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1060284,74;-;1060284,74;0,00;0,00;1060284,74;5,85052700755054E-6;3,021769486
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1060284,74;-;1060284,74;0,00;0,00;1060284,74;1,3091161113689E-5;3,021769486
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1060517,58;-;1060517,58;0,00;0,00;1060517,58;5,85181179139874E-6;3,02092449
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1060517,58;-;1060517,58;0,00;0,00;1060517,58;1,30940359508329E-5;3,02092449
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1060928,68;-;1060928,68;0,00;0,00;1060928,68;5,85408019304791E-6;3,022252021
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1060928,68;-;1060928,68;0,00;0,00;1060928,68;1,30991117348472E-5;3,022252021
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1061746,42;-;1061746,42;0,00;0,00;1061746,42;5,85859238658863E-6;3,014686361
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1061746,42;-;1061746,42;0,00;0,00;1061746,42;1,310920823599E-5;3,014686361
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1061781,38;-;1061781,38;0,00;0,00;1061781,38;5,85878529177388E-6;3,021401384
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1061781,38;-;1061781,38;0,00;0,00;1061781,38;1,3109639881354E-5;3,021401384
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1062241,9;-;1062241,9;0,00;0,00;1062241,9;5,86132638719464E-6;3,021237716
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1062241,9;-;1062241,9;0,00;0,00;1062241,9;1,31153258459714E-5;3,021237716
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1062511,19;-;1062511,19;0,00;0,00;1062511,19;5,86281229787356E-6;3,017382899
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1062511,19;-;1062511,19;0,00;0,00;1062511,19;1,31186507252641E-5;3,017382899
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1062578,26;-;1062578,26;0,00;0,00;1062578,26;5,86318238227786E-6;3,019499043
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1062578,26;-;1062578,26;0,00;0,00;1062578,26;1,31194788275113E-5;3,019499043
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1062686,22;-;1062686,22;0,00;0,00;1062686,22;5,86377809291285E-6;3,017908946
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1062686,22;-;1062686,22;0,00;0,00;1062686,22;1,31208117918562E-5;3,017908946
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1062716,3;-;1062716,3;0,00;0,00;1062716,3;5,86394407082968E-6;3,019902725
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1062716,3;-;1062716,3;0,00;0,00;1062716,3;1,31211831846636E-5;3,019902725
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1062795,68;-;1062795,68;0,00;0,00;1062795,68;5,86438208037215E-6;3,021056452
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1062795,68;-;1062795,68;0,00;0,00;1062795,68;1,31221632764541E-5;3,021056452
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1063298,01;-;1063298,01;0,00;0,00;1063298,01;5,86715387847584E-6;3,01475469
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WE ASSET INF II RFFI;05092294000142;BRIFIICTF006;114,2066;1063298,01;-;1063298,01;0,00;0,00;1063298,01;1,31283654622577E-5;3,01475469
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71272,36951;119809083,6;-;119809083,6;0,00;0,00;119809083,6;0,000661092;48,94502792
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71272,36951;119809083,6;-;119809083,6;0,00;0,00;119809083,6;0,001479263;48,94502792
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71272,36951;119859593,5;-;119859593,5;0,00;0,00;119859593,5;0,000661371;48,94619282
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71272,36951;119859593,5;-;119859593,5;0,00;0,00;119859593,5;0,001479887;48,94619282
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71272,36951;119928144,2;-;119928144,2;0,00;0,00;119928144,2;0,000661749;48,94725548
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71272,36951;119928144,2;-;119928144,2;0,00;0,00;119928144,2;0,001480733;48,94725548
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71272,36951;120141469,3;-;120141469,3;0,00;0,00;120141469,3;0,000662927;48,94930881
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71272,36951;120141469,3;-;120141469,3;0,00;0,00;120141469,3;0,001483367;48,94930881
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71272,36951;120242156,1;-;120242156,1;0,00;0,00;120242156,1;0,000663482;48,94872757
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71272,36951;120242156,1;-;120242156,1;0,00;0,00;120242156,1;0,00148461;48,94872757
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119071974,3;-;119071974,3;0,00;0,00;119071974,3;0,000657025;48,99197735
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119071974,3;-;119071974,3;0,00;0,00;119071974,3;0,001470162;48,99197735
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119097904,1;-;119097904,1;0,00;0,00;119097904,1;0,000657168;48,99004752
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119097904,1;-;119097904,1;0,00;0,00;119097904,1;0,001470482;48,99004752
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119115655,6;-;119115655,6;0,00;0,00;119115655,6;0,000657266;48,98784646
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119115655,6;-;119115655,6;0,00;0,00;119115655,6;0,001470701;48,98784646
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119188248,5;-;119188248,5;0,00;0,00;119188248,5;0,000657667;48,98707355
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119188248,5;-;119188248,5;0,00;0,00;119188248,5;0,001471598;48,98707355
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119196039,1;-;119196039,1;0,00;0,00;119196039,1;0,00065771;48,98937684
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119196039,1;-;119196039,1;0,00;0,00;119196039,1;0,001471694;48,98937684
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119288040,1;-;119288040,1;0,00;0,00;119288040,1;0,000658217;48,98825342
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119288040,1;-;119288040,1;0,00;0,00;119288040,1;0,00147283;48,98825342
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119332310,8;-;119332310,8;0,00;0,00;119332310,8;0,000658462;48,98628121
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119332310,8;-;119332310,8;0,00;0,00;119332310,8;0,001473376;48,98628121
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119454246,3;-;119454246,3;0,00;0,00;119454246,3;0,000659135;48,98441433
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119454246,3;-;119454246,3;0,00;0,00;119454246,3;0,001474882;48,98441433
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119539326,4;-;119539326,4;0,00;0,00;119539326,4;0,000659604;48,98733297
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119539326,4;-;119539326,4;0,00;0,00;119539326,4;0,001475932;48,98733297
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119598297,8;-;119598297,8;0,00;0,00;119598297,8;0,000659929;48,98033401
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119598297,8;-;119598297,8;0,00;0,00;119598297,8;0,00147666;48,98033401
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119712230,8;-;119712230,8;0,00;0,00;119712230,8;0,000660558;48,98015834
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119712230,8;-;119712230,8;0,00;0,00;119712230,8;0,001478067;48,98015834
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119749784,9;-;119749784,9;0,00;0,00;119749784,9;0,000660765;48,97743501
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119749784,9;-;119749784,9;0,00;0,00;119749784,9;0,001478531;48,97743501
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119806014;-;119806014;0,00;0,00;119806014;0,000661076;48,97670512
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119806014;-;119806014;0,00;0,00;119806014;0,001479225;48,97670512
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119874111;-;119874111;0,00;0,00;119874111;0,000661451;48,97735417
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119874111;-;119874111;0,00;0,00;119874111;0,001480066;48,97735417
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119881541,6;-;119881541,6;0,00;0,00;119881541,6;0,000661492;48,97723232
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119881541,6;-;119881541,6;0,00;0,00;119881541,6;0,001480158;48,97723232
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119926381,1;-;119926381,1;0,00;0,00;119926381,1;0,00066174;48,97475367
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119926381,1;-;119926381,1;0,00;0,00;119926381,1;0,001480711;48,97475367
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119931090,8;-;119931090,8;0,00;0,00;119931090,8;0,000661766;48,97594993
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119931090,8;-;119931090,8;0,00;0,00;119931090,8;0,001480769;48,97594993
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119954542;-;119954542;0,00;0,00;119954542;0,000661895;48,9774482
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119954542;-;119954542;0,00;0,00;119954542;0,001481059;48,9774482
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119991681,4;-;119991681,4;0,00;0,00;119991681,4;0,0006621;48,98297843
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71314,01131;119991681,4;-;119991681,4;0,00;0,00;119991681,4;0,001481518;48,98297843
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71333,1766;119081877,4;-;119081877,4;0,00;0,00;119081877,4;0,00065708;49,00862021
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71333,1766;119081877,4;-;119081877,4;0,00;0,00;119081877,4;0,001470284;49,00862021
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118466033,6;-;118466033,6;0,00;0,00;118466033,6;0,000653682;49,05153736
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118466033,6;-;118466033,6;0,00;0,00;118466033,6;0,001462681;49,05153736
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118466250,3;-;118466250,3;0,00;0,00;118466250,3;0,000653683;49,04638389
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118466250,3;-;118466250,3;0,00;0,00;118466250,3;0,001462683;49,04638389
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118548477;-;118548477;0,00;0,00;118548477;0,000654137;49,04651915
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118548477;-;118548477;0,00;0,00;118548477;0,001463699;49,04651915
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118594832,6;-;118594832,6;0,00;0,00;118594832,6;0,000654392;49,04610381
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118594832,6;-;118594832,6;0,00;0,00;118594832,6;0,001464271;49,04610381
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118656980,4;-;118656980,4;0,00;0,00;118656980,4;0,000654735;49,04446322
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118656980,4;-;118656980,4;0,00;0,00;118656980,4;0,001465038;49,04446322
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118661458,3;-;118661458,3;0,00;0,00;118661458,3;0,00065476;49,04476168
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118661458,3;-;118661458,3;0,00;0,00;118661458,3;0,001465093;49,04476168
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118785532,6;-;118785532,6;0,00;0,00;118785532,6;0,000655445;49,03980432
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118785532,6;-;118785532,6;0,00;0,00;118785532,6;0,001466625;49,03980432
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118795999,7;-;118795999,7;0,00;0,00;118795999,7;0,000655502;49,04157381
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118795999,7;-;118795999,7;0,00;0,00;118795999,7;0,001466755;49,04157381
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118891709;-;118891709;0,00;0,00;118891709;0,000656031;49,03705743
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;118891709;-;118891709;0,00;0,00;118891709;0,001467936;49,03705743
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;119022139,8;-;119022139,8;0,00;0,00;119022139,8;0,00065675;49,03685599
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;119022139,8;-;119022139,8;0,00;0,00;119022139,8;0,001469547;49,03685599
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;119069169,4;-;119069169,4;0,00;0,00;119069169,4;0,00065701;49,03939301
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;71372,71233;119069169,4;-;119069169,4;0,00;0,00;119069169,4;0,001470127;49,03939301
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;88525,70967;144283774,1;-;144283774,1;0,00;0,00;144283774,1;0,000796141;61,16157097
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;88525,70967;144283774,1;-;144283774,1;0,00;0,00;144283774,1;0,001781448;61,16157097
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;88525,70967;144339588,2;-;144339588,2;0,00;0,00;144339588,2;0,000796449;61,15689393
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;88525,70967;144339588,2;-;144339588,2;0,00;0,00;144339588,2;0,001782137;61,15689393
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;88525,70967;144470282,7;-;144470282,7;0,00;0,00;144470282,7;0,00079717;61,13441067
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;88525,70967;144470282,7;-;144470282,7;0,00;0,00;144470282,7;0,001783751;61,13441067
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;88525,70967;144533622,5;-;144533622,5;0,00;0,00;144533622,5;0,00079752;61,17555063
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;88525,70967;144533622,5;-;144533622,5;0,00;0,00;144533622,5;0,001784533;61,17555063
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;88525,70967;144566132,7;-;144566132,7;0,00;0,00;144566132,7;0,000797699;61,15946635
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;88525,70967;144566132,7;-;144566132,7;0,00;0,00;144566132,7;0,001784934;61,15946635
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;88525,70967;144576549,8;-;144576549,8;0,00;0,00;144576549,8;0,000797756;61,17044364
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;88525,70967;144576549,8;-;144576549,8;0,00;0,00;144576549,8;0,001785063;61,17044364
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;88563,52829;144227517,1;-;144227517,1;0,00;0,00;144227517,1;0,000795831;61,2168892
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;88563,52829;144227517,1;-;144227517,1;0,00;0,00;144227517,1;0,001780753;61,2168892
BRAM - IAJA BRAM 1 CLASSE DE INV. EM COTAS  DE CLASSE RDA FI;BRAM H FIRF MULTI IV;06342396000131;BRMTIVCTF002;88563,52829;144233352,9;-;144233352,9;0,00;0,00;144233352,9;0,000795863;61,20693064
